budding,549,
buddings,941,
buddy,493,
buddy's,810,
budge,624,
budged,24,
budgerigar,94,
budgerigar's,298,
budgerigars,962,
budges,589,
budget,223,
budget's,305,
budgetary,593,
budgeted,403,
budgeting,58,
budgets,671,
budgie,520,
budgie's,272,
budgies,219,
budging,535,
buds,848,
buff,667,
buff's,31,
buffalo,209,
buffalo's,98,
buffaloed,700,
buffaloes,46,
buffaloing,818,
buffalos,26,
buffed,698,
buffer,216,
buffer's,480,
buffered,288,
buffering,128,
buffers,467,
buffet,887,
buffet's,414,
buffeted,442,
buffeting,433,
buffets,428,
buffing,184,
buffoon,767,
buffoon's,646,
buffoonery,628,
buffoonery's,790,
buffoons,860,
buffs,317,
bug,467,
bug's,793,
bugaboo,323,
bugaboo's,426,
bugaboos,791,
bugbear,843,
bugbear's,835,
bugbears,764,
bugged,587,
bugger,952,
bugger's,860,
buggers,486,
buggier,387,
buggies,486,
buggiest,614,
bugging,685,
buggy,90,
buggy's,982,
bugle,798,
bugle's,608,
bugled,520,
bugler,665,
bugler's,282,
buglers,880,
bugles,693,
bugling,25,
bugs,452,
build,593,
build's,933,
builder,11,
builder's,39,
builders,622,
building,24,
building's,504,
buildings,991,
builds,541,
buildup,811,
buildup's,518,
buildups,242,
built,879,
bulb,667,
bulb's,31,
bulbous,201,
bulbs,317,
bulge,798,
bulge's,608,
bulged,520,
bulges,693,
bulgier,998,
bulgiest,651,
bulging,25,
bulgy,293,
bulimia,464,
bulimia's,674,
bulimic,773,
bulimic's,317,
bulimics,357,
bulk,888,
bulk's,57,
bulked,866,
bulkhead,140,
bulkhead's,895,
bulkheads,106,
bulkier,215,
bulkiest,7,
bulkiness,59,
bulkiness's,281,
bulking,846,
bulks,694,
bulky,716,
bull,759,
bull's,623,
bulldog,832,
bulldog's,892,
bulldogged,145,
bulldogging,61,
bulldogs,132,
bulldoze,408,
bulldozed,656,
bulldozer,333,
bulldozer's,246,
bulldozers,231,
bulldozes,35,
bulldozing,505,
bulled,746,
bullet,257,
bullet's,210,
bulletin,562,
bulletin's,231,
bulletined,647,
bulletining,97,
bulletins,462,
bulletproof,998,
bulletproofed,292,
bulletproofing,290,
bulletproofs,807,
bullets,330,
bullfight,338,
bullfight's,918,
bullfighter,922,
bullfighter's,854,
bullfighters,842,
bullfighting,606,
bullfighting's,901,
bullfights,856,
bullfinch,874,
bullfinch's,27,
bullfinches,185,
bullfrog,70,
bullfrog's,352,
bullfrogs,647,
bullheaded,401,
bullhorn,868,
bullhorn's,738,
bullhorns,443,
bullied,782,
bullies,262,
bulling,57,
bullion,96,
bullion's,46,
bullish,7,
bullock,558,
bullock's,291,
bullocks,90,
bullpen,520,
bullpen's,1,
bullpens,844,
bullring,300,
bullring's,18,
bullrings,370,
bulls,978,
bullshit,149,
bullshit's,972,
bullshits,798,
bullshitted,609,
bullshitting,49,
bully,814,
bully's,665,
bullying,919,
bulrush,7,
bulrush's,456,
bulrushes,567,
bulwark,621,
bulwark's,302,
bulwarks,504,
bum,950,
bum's,474,
bumble,602,
bumblebee,661,
bumblebee's,686,
bumblebees,954,
bumbled,377,
bumbler,945,
bumbler's,385,
bumblers,592,
bumbles,248,
bumbling,65,
bummed,762,
bummer,494,
bummer's,71,
bummers,483,
bummest,958,
bumming,200,
bump,468,
bump's,810,
bumped,774,
bumper,602,
bumper's,808,
bumpers,248,
bumpier,945,
bumpiest,473,
bumping,74,
bumpkin,810,
bumpkin's,883,
bumpkins,728,
bumps,474,
bumptious,89,
bumpy,400,
bums,99,
bun,901,
bun's,482,
bunch,529,
bunch's,300,
bunched,223,
bunches,154,
bunching,969,
buncombe,928,
buncombe's,692,
bundle,603,
bundle's,971,
bundled,308,
bundles,753,
bundling,777,
bung,672,
bung's,833,
bungalow,255,
bungalow's,401,
bungalows,944,
bunged,576,
bunghole,538,
bunghole's,739,
bungholes,6,
bunging,264,
bungle,693,
bungle's,12,
bungled,272,
bungler,451,
bungler's,232,
bunglers,152,
bungles,316,
bungling,968,
bungs,835,
bunion,103,
bunion's,546,
bunions,422,
bunk,997,
bunk's,200,
bunked,782,
bunker,989,
bunker's,256,
bunkers,831,
bunkhouse,584,
bunkhouse's,736,
bunkhouses,744,
bunking,964,
bunks,289,
bunkum,112,
bunkum's,368,
bunnies,907,
bunny,205,
bunny's,820,
buns,346,
bunt,92,
bunt's,582,
bunted,380,
bunting,800,
bunting's,980,
buntings,222,
bunts,166,
buoy,438,
buoy's,812,
buoyancy,587,
buoyancy's,346,
buoyant,295,
buoyantly,236,
buoyed,348,
buoying,284,
buoys,920,
bur,125,
bur's,269,
burble,216,
burbled,313,
burbles,467,
burbling,300,
burden,603,
burden's,971,
burdened,4,
burdening,24,
burdens,753,
burdensome,940,
burdock,103,
burdock's,965,
bureau,269,
bureau's,979,
bureaucracies,940,
bureaucracy,680,
bureaucracy's,45,
bureaucrat,582,
bureaucrat's,540,
bureaucratic,651,
bureaucratically,204,
bureaucrats,771,
bureaus,901,
bureaux,374,
burg,600,
burg's,328,
burgeon,893,
burgeoned,44,
burgeoning,255,
burgeons,548,
burger,478,
burger's,270,
burgers,444,
burgher,748,
burgher's,914,
burghers,834,
burglar,360,
burglar's,513,
burglaries,952,
burglarize,297,
burglarized,687,
burglarizes,124,
burglarizing,768,
burglars,479,
burglary,190,
burglary's,710,
burgle,665,
burgled,588,
burgles,880,
burgling,272,
burgs,361,
burial,639,
burial's,445,
burials,378,
buried,698,
buries,378,
burlap,411,
burlap's,236,
burlesque,90,
burlesque's,450,
burlesqued,387,
burlesques,263,
burlesquing,689,
burlier,900,
burliest,874,
burliness,65,
burliness's,253,
burly,750,
burn,674,
burn's,296,
burned,603,
burner,602,
burner's,972,
burners,722,
burning,71,
burnish,817,
burnish's,244,
burnished,46,
burnishes,986,
burnishing,217,
burnoose,876,
burnoose's,947,
burnooses,530,
burnous,589,
burnous's,252,
burnouses,530,
burnout,43,
burnout's,40,
burnouts,209,
burns,276,
burnt,873,
burp,37,
burp's,26,
burped,746,
burping,57,
burps,397,
burr,606,
burr's,461,
burred,698,
burring,184,
burrito,890,
burrito's,377,
burritos,888,
burro,508,
burro's,826,
burros,911,
burrow,781,
burrow's,649,
burrowed,60,
burrowing,44,
burrows,653,
burrs,681,
burs,837,
bursar,775,
bursar's,698,
bursars,960,
bursitis,937,
bursitis's,714,
burst,609,
burst's,70,
bursted,634,
bursting,13,
bursts,878,
bury,986,
burying,668,
bus,91,
bus's,765,
busbies,580,
busboy,100,
busboy's,639,
busboys,88,
busby,768,
busby's,88,
bused,362,
buses,356,
bush,825,
bush's,620,
bushed,957,
bushel,24,
bushel's,888,
busheled,97,
busheling,6,
bushelled,752,
bushelling,706,
bushels,864,
bushes,674,
bushier,735,
bushiest,991,
bushiness,924,
bushiness's,95,
bushing,693,
bushing's,546,
bushings,541,
bushman,735,
bushman's,376,
bushmen,745,
bushwhack,350,
bushwhacked,605,
bushwhacker,956,
bushwhacker's,712,
bushwhackers,771,
bushwhacking,834,
bushwhacks,493,
bushy,408,
busied,301,
busier,202,
busies,963,
busiest,758,
busily,100,
business,4,
business's,197,
businesses,613,
businesslike,739,
businessman,72,
businessman's,928,
businessmen,885,
businesswoman,673,
businesswoman's,800,
businesswomen,385,
busing,196,
busing's,274,
buss,829,
buss's,804,
bussed,818,
busses,399,
bussing,28,
bussing's,765,
bust,512,
bust's,916,
busted,740,
buster,454,
buster's,689,
busters,758,
busting,443,
bustle,499,
bustle's,845,
bustled,750,
bustles,216,
bustling,921,
busts,854,
busy,710,
busybodies,676,
busybody,590,
busybody's,265,
busying,912,
busyness,441,
busyness's,647,
busywork,544,
busywork's,636,
but,359,
butane,508,
butane's,29,
butch,638,
butch's,400,
butcher,994,
butcher's,38,
butchered,130,
butcheries,456,
butchering,376,
butchers,507,
butchery,843,
butchery's,883,
butches,866,
butler,887,
butler's,414,
butlers,428,
buts,512,
butt,270,
butt's,660,
butte,342,
butte's,135,
butted,715,
butter,452,
butter's,118,
buttercup,184,
buttercup's,349,
buttercups,637,
buttered,163,
butterfat,912,
butterfat's,198,
butterfingers,364,
butterfingers's,131,
butterflied,846,
butterflies,243,
butterfly,28,
butterfly's,550,
butterflying,147,
butterier,184,
butteries,409,
butteriest,906,
buttering,674,
buttermilk,270,
buttermilk's,571,
butternut,645,
butternut's,480,
butternuts,528,
butters,939,
butterscotch,632,
butterscotch's,121,
buttery,750,
buttery's,117,
buttes,595,
butting,905,
buttock,534,
buttock's,37,
buttocks,541,
button,601,
button's,336,
buttoned,741,
buttonhole,303,
buttonhole's,982,
buttonholed,827,
buttonholes,617,
buttonholing,783,
buttoning,750,
buttons,173,
buttress,13,
buttress's,489,
buttressed,344,
buttresses,883,
buttressing,858,
butts,760,
buxom,175,
buy,648,
buy's,920,
buyer,230,
buyer's,532,
buyers,246,
buying,780,
buyout,966,
buyout's,581,
buyouts,267,
buys,710,
buzz,147,
buzz's,349,
buzzard,142,
buzzard's,805,
buzzards,30,
buzzed,570,
buzzer,74,
buzzer's,568,
buzzers,792,
buzzes,90,
buzzing,374,
buzzword,460,
buzzword's,599,
buzzwords,141,
by,325,
by's,710,
bye,383,
bye's,945,
byelaw,217,
byelaw's,26,
byelaws,514,
byes,870,
bygone,163,
bygone's,316,
bygones,154,
bylaw,865,
bylaw's,410,
bylaws,580,
byline,670,
byline's,409,
bylines,320,
bypass,689,
bypass's,848,
bypassed,402,
bypasses,153,
bypassing,141,
bypast,11,
byplay,632,
byplay's,587,
byproduct,406,
byproduct's,573,
byproducts,699,
bystander,251,
bystander's,381,
bystanders,320,
byte,732,
byte's,316,
bytes,580,
byway,159,
byway's,100,
byways,116,
byword,730,
byword's,415,
bywords,111,
c,103,
cab,462,
cab's,730,
cabal,108,
cabal's,891,
cabals,107,
cabana,328,
cabana's,800,
cabanas,226,
cabaret,235,
cabaret's,727,
cabarets,318,
cabbage,120,
cabbage's,699,
cabbages,536,
cabbed,715,
cabbie,112,
cabbie's,551,
cabbies,405,
cabbing,726,
cabby,865,
cabby's,410,
cabin,757,
cabin's,309,
cabinet,505,
cabinet's,522,
cabinetmaker,376,
cabinetmaker's,205,
cabinetmakers,374,
cabinets,29,
cabins,20,
cable,735,
cable's,202,
cablecast,290,
cablecast's,81,
cablecasted,782,
cablecasting,513,
cablecasts,690,
cabled,442,
cablegram,692,
cablegram's,132,
cablegrams,946,
cables,973,
cabling,726,
caboodle,831,
caboodle's,419,
caboose,405,
caboose's,986,
cabooses,172,
cabs,562,
cacao,36,
cacao's,477,
cacaos,872,
cache,229,
cache's,683,
cached,115,
caches,541,
cachet,224,
cachet's,242,
cachets,563,
caching,981,
cackle,512,
cackle's,978,
cackled,406,
cackles,424,
cackling,989,
cacophonies,660,
cacophonous,276,
cacophony,607,
cacophony's,887,
cacti,49,
cactus,986,
cactus's,956,
cactuses,221,
cad,191,
cad's,345,
cadaver,370,
cadaver's,679,
cadaverous,911,
cadavers,639,
caddie,538,
caddie's,233,
caddied,139,
caddies,600,
caddish,826,
caddy,332,
caddy's,624,
caddying,264,
cadence,956,
cadence's,372,
cadences,800,
cadenza,125,
cadenza's,586,
cadenzas,535,
cadet,915,
cadet's,265,
cadets,439,
cadge,120,
cadged,951,
cadger,600,
cadger's,747,
cadgers,283,
cadges,996,
cadging,521,
cadmium,881,
cadmium's,119,
cadre,930,
cadre's,456,
cadres,512,
cads,450,
caducei,42,
caduceus,24,
caduceus's,300,
caesarean,193,
caesarean's,459,
caesareans,305,
caesarian,566,
caesarian's,44,
caesarians,352,
caesura,586,
caesura's,944,
caesurae,527,
caesuras,210,
cafeteria,66,
cafeteria's,838,
cafeterias,421,
caffeinated,300,
caffeine,380,
caffeine's,460,
caftan,75,
caftan's,322,
caftans,138,
café,176,
café's,303,
cafés,312,
cage,226,
cage's,253,
caged,115,
cages,622,
cagey,348,
cageyness,444,
cageyness's,426,
cagier,150,
cagiest,948,
cagily,272,
caginess,966,
caginess's,712,
caging,754,
cagy,908,
cahoot,864,
cahoot's,205,
cahoots,817,
cairn,354,
cairn's,197,
cairns,13,
caisson,520,
caisson's,600,
caissons,115,
cajole,506,
cajoled,326,
cajolery,220,
cajolery's,580,
cajoles,29,
cajoling,68,
cake,548,
cake's,994,
caked,884,
cakes,232,
caking,340,
calabash,326,
calabash's,444,
calabashes,204,
calamine,246,
calamine's,784,
calamities,640,
calamitous,974,
calamity,716,
calamity's,27,
calcified,700,
calcifies,46,
calcify,328,
calcifying,265,
calcine,690,
calcined,372,
calcines,564,
calcining,558,
calcite,176,
calcite's,411,
calcium,742,
calcium's,888,
calculable,992,
calculate,202,
calculated,325,
calculates,248,
calculating,150,
calculation,830,
calculation's,787,
calculations,215,
calculator,589,
calculator's,777,
calculators,496,
calculi,347,
calculus,171,
calculus's,416,
calculuses,843,
caldron,369,
caldron's,849,
caldrons,412,
calendar,770,
calendar's,238,
calendared,430,
calendaring,692,
calendars,125,
calf,312,
calf's,35,
calfs,608,
calfskin,674,
calfskin's,105,
caliber,968,
caliber's,670,
calibers,551,
calibrate,202,
calibrated,325,
calibrates,248,
calibrating,150,
calibration,830,
calibration's,787,
calibrations,215,
calibrator,589,
calibrator's,777,
calibrators,496,
calico,711,
calico's,865,
calicoes,551,
calicos,998,
calif,358,
calif's,998,
califs,260,
caliper,968,
caliper's,670,
calipered,234,
calipering,875,
calipers,551,
caliph,199,
caliph's,530,
caliphate,670,
caliphate's,932,
caliphates,225,
caliphs,761,
calisthenic,952,
calisthenics,301,
calisthenics's,473,
calk,659,
calk's,672,
calked,808,
calking,273,
calking's,225,
calkings,647,
calks,478,
call,698,
call's,831,
callable,176,
called,50,
caller,296,
caller's,379,
callers,202,
calligrapher,149,
calligrapher's,80,
calligraphers,393,
calligraphy,752,
calligraphy's,136,
calling,26,
calling's,466,
callings,198,
calliope,616,
calliope's,771,
calliopes,670,
calliper,472,
calliper's,103,
callipered,310,
callipering,613,
callipers,46,
callisthenics,278,
callous,698,
calloused,688,
callouses,986,
callousing,958,
callously,812,
callousness,626,
callousness's,102,
callow,711,
callower,472,
callowest,552,
calls,512,
callus,831,
callus's,606,
callused,884,
calluses,172,
callusing,398,
calm,62,
calm's,512,
calmed,264,
calmer,245,
calmest,92,
calming,971,
calmly,723,
calmness,150,
calmness's,100,
calms,240,
caloric,742,
calorie,968,
calorie's,670,
calories,551,
calorific,826,
calumniate,544,
calumniated,719,
calumniates,796,
calumniating,350,
calumnies,714,
calumny,451,
calumny's,218,
calve,749,
calved,950,
calves,126,
calving,988,
calyces,980,
calypso,758,
calypso's,96,
calypsos,989,
calyx,357,
calyx's,758,
calyxes,601,
cam,784,
cam's,240,
camaraderie,694,
camaraderie's,501,
camber,893,
camber's,820,
cambered,607,
cambering,631,
cambers,360,
cambia,544,
cambium,848,
cambium's,613,
cambiums,455,
cambric,464,
cambric's,674,
camcorder,509,
camcorder's,777,
camcorders,692,
came,339,
camel,271,
camel's,222,
camellia,94,
camellia's,252,
camellias,169,
camels,253,
cameo,271,
cameo's,222,
cameos,253,
camera,792,
camera's,566,
cameraman,958,
cameraman's,557,
cameramen,425,
cameras,646,
camerawoman,511,
camerawoman's,87,
camerawomen,75,
camisole,440,
camisole's,932,
camisoles,928,
camomile,128,
camomile's,890,
camomiles,989,
camouflage,822,
camouflage's,455,
camouflaged,182,
camouflages,132,
camouflaging,983,
camp,62,
camp's,512,
campaign,689,
campaign's,667,
campaigned,778,
campaigner,5,
campaigner's,511,
campaigners,194,
campaigning,219,
campaigns,75,
campanile,552,
campanile's,440,
campaniles,784,
campanili,3,
camped,264,
camper,245,
camper's,456,
campers,222,
campfire,933,
campfire's,964,
campfires,173,
campground,335,
campground's,974,
campgrounds,369,
camphor,238,
camphor's,557,
campier,924,
campiest,705,
camping,971,
camping's,816,
camps,240,
campsite,705,
campsite's,427,
campsites,808,
campus,533,
campus's,555,
campuses,915,
campy,68,
cams,344,
camshaft,603,
camshaft's,675,
camshafts,861,
can,310,
can's,616,
can't,763,
canal,473,
canal's,992,
canals,993,
canapé,36,
canapé's,187,
canapés,979,
canard,751,
canard's,558,
canards,887,
canaries,690,
canary,175,
canary's,781,
canasta,345,
canasta's,865,
cancan,620,
cancan's,398,
cancans,687,
cancel,895,
cancelation,73,
canceled,5,
canceling,781,
cancellation,651,
cancellation's,48,
cancellations,975,
cancelled,449,
cancelling,802,
cancels,593,
cancer,895,
cancer's,564,
cancerous,16,
cancers,593,
candelabra,122,
candelabra's,564,
candelabras,377,
candelabrum,185,
candelabrum's,192,
candelabrums,541,
candid,526,
candidacies,160,
candidacy,841,
candidacy's,647,
candidate,694,
candidate's,238,
candidates,761,
candidly,29,
candidness,762,
candidness's,799,
candied,353,
candies,571,
candle,680,
candle's,613,
candled,353,
candlelight,433,
candlelight's,634,
candles,571,
candlestick,708,
candlestick's,298,
candlesticks,739,
candling,205,
candor,640,
candor's,727,
candy,749,
candy's,575,
candying,704,
cane,383,
cane's,525,
caned,515,
canes,768,
canine,893,
canine's,393,
canines,857,
caning,600,
canister,477,
canister's,360,
canisters,473,
canker,170,
canker's,558,
cankered,161,
cankering,892,
cankerous,875,
cankers,410,
cannabis,118,
cannabis's,717,
cannabises,481,
canned,644,
canneries,536,
cannery,51,
cannery's,955,
cannibal,393,
cannibal's,907,
cannibalism,913,
cannibalism's,387,
cannibalistic,648,
cannibalize,647,
cannibalized,690,
cannibalizes,925,
cannibalizing,73,
cannibals,465,
cannier,51,
canniest,214,
cannily,489,
canniness,730,
canniness's,213,
canning,137,
cannon,811,
cannon's,502,
cannonade,68,
cannonade's,198,
cannonaded,142,
cannonades,35,
cannonading,407,
cannonball,475,
cannonball's,958,
cannonballs,585,
cannoned,210,
cannoning,984,
cannons,455,
cannot,486,
canny,478,
canoe,674,
canoe's,358,
canoed,680,
canoeing,3,
canoeist,29,
canoeist's,699,
canoeists,67,
canoes,525,
canon,912,
canon's,689,
canonical,675,
canonization,764,
canonization's,281,
canonizations,72,
canonize,610,
canonized,73,
canonizes,905,
canonizing,372,
canons,398,
canopied,372,
canopies,564,
canopy,22,
canopy's,517,
canopying,264,
cans,72,
cant,635,
cant's,62,
cantaloup,383,
cantaloup's,598,
cantaloupe,455,
cantaloupe's,776,
cantaloupes,665,
cantaloups,397,
cantankerous,912,
cantankerously,822,
cantankerousness,255,
cantankerousness's,465,
cantata,131,
cantata's,251,
cantatas,408,
canted,370,
canteen,820,
canteen's,463,
canteens,520,
canter,508,
canter's,29,
cantered,368,
cantering,920,
canters,688,
canticle,317,
canticle's,870,
canticles,137,
cantilever,119,
cantilever's,866,
cantilevered,185,
cantilevering,633,
cantilevers,399,
canting,268,
canto,308,
canto's,196,
canton,643,
canton's,11,
cantons,482,
cantor,90,
cantor's,796,
cantors,167,
cantos,195,
cants,234,
canvas,566,
canvas's,103,
canvasback,285,
canvasback's,216,
canvasbacks,636,
canvased,184,
canvases,640,
canvasing,68,
canvass,90,
canvass's,806,
canvassed,527,
canvasser,302,
canvasser's,151,
canvassers,866,
canvasses,740,
canvassing,948,
canyon,732,
canyon's,344,
canyons,321,
cap,750,
cap's,442,
capabilities,540,
capability,212,
capability's,663,
capable,916,
capably,799,
capacious,773,
capaciously,494,
capaciousness,401,
capaciousness's,793,
capacitance,84,
capacities,248,
capacitor,432,
capacitor's,757,
capacitors,545,
capacity,515,
capacity's,195,
caparison,549,
caparison's,653,
caparisoned,647,
caparisoning,849,
caparisons,574,
cape,168,
cape's,69,
caped,930,
caper,735,
caper's,202,
capered,892,
capering,180,
capers,973,
capes,767,
capillaries,266,
capillary,732,
capillary's,494,
capital,842,
capital's,36,
capitalism,954,
capitalism's,870,
capitalist,919,
capitalist's,621,
capitalistic,599,
capitalists,587,
capitalization,678,
capitalization's,641,
capitalize,805,
capitalized,603,
capitalizes,514,
capitalizing,312,
capitals,182,
capitol,969,
capitol's,655,
capitols,797,
capitulate,201,
capitulated,878,
capitulates,774,
capitulating,206,
capitulation,738,
capitulation's,64,
capitulations,530,
caplet,872,
caplet's,837,
caplets,281,
capon,624,
capon's,28,
capons,64,
capped,50,
capping,26,
cappuccino,756,
cappuccino's,80,
cappuccinos,234,
caprice,968,
caprice's,670,
caprices,551,
capricious,278,
capriciously,150,
capriciousness,10,
capriciousness's,507,
caps,760,
capsize,518,
capsized,178,
capsizes,50,
capsizing,229,
capstan,138,
capstan's,391,
capstans,305,
capsule,405,
capsule's,986,
capsuled,884,
capsules,172,
capsuling,398,
captain,635,
captain's,953,
captaincies,665,
captaincy,356,
captaincy's,12,
captained,931,
captaining,378,
captains,246,
caption,687,
caption's,513,
captioned,250,
captioning,836,
captions,796,
captious,989,
captivate,581,
captivated,993,
captivates,285,
captivating,916,
captivation,683,
captivation's,856,
captive,645,
captive's,743,
captives,336,
captivities,789,
captivity,275,
captivity's,38,
captor,541,
captor's,797,
captors,988,
capture,640,
capture's,552,
captured,197,
captures,661,
capturing,322,
car,462,
car's,730,
caracul,190,
caracul's,773,
carafe,825,
carafe's,616,
carafes,570,
caramel,250,
caramel's,169,
caramels,566,
carapace,452,
carapace's,168,
carapaces,149,
carat,230,
carat's,376,
carats,643,
caravan,336,
caravan's,760,
caravans,855,
caraway,482,
caraway's,350,
caraways,518,
carbide,93,
carbide's,688,
carbides,884,
carbine,767,
carbine's,168,
carbines,144,
carbohydrate,203,
carbohydrate's,165,
carbohydrates,563,
carbon,131,
carbon's,271,
carbonate,727,
carbonate's,665,
carbonated,938,
carbonates,931,
carbonating,708,
carbonation,948,
carbonation's,648,
carbons,588,
carboy,298,
carboy's,289,
carboys,410,
carbuncle,536,
carbuncle's,83,
carbuncles,51,
carburetor,848,
carburetor's,414,
carburetors,390,
carcass,714,
carcass's,447,
carcasses,769,
carcinogen,212,
carcinogen's,977,
carcinogenic,855,
carcinogenic's,242,
carcinogenics,518,
carcinogens,10,
carcinoma,680,
carcinoma's,687,
carcinomas,595,
carcinomata,409,
card,143,
card's,788,
cardboard,910,
cardboard's,387,
carded,538,
cardiac,758,
cardigan,237,
cardigan's,382,
cardigans,372,
cardinal,819,
cardinal's,323,
cardinals,718,
carding,215,
cardiogram,414,
cardiogram's,981,
cardiograms,889,
cardiologist,156,
cardiologist's,173,
cardiologists,386,
cardiology,953,
cardiology's,72,
cardiopulmonary,453,
cardiovascular,795,
cards,960,
cardsharp,876,
cardsharp's,563,
cardsharps,50,
care,904,
care's,973,
cared,258,
careen,331,
careened,876,
careening,498,
careens,798,
career,930,
career's,812,
careered,89,
careering,688,
careers,900,
carefree,303,
careful,374,
carefuller,558,
carefullest,731,
carefully,478,
carefulness,173,
carefulness's,199,
caregiver,874,
caregiver's,319,
caregivers,151,
careless,856,
carelessly,670,
carelessness,417,
carelessness's,616,
cares,662,
caress,320,
caress's,573,
caressed,418,
caresses,802,
caressing,970,
caret,955,
caret's,898,
caretaker,69,
caretaker's,745,
caretakers,520,
carets,276,
careworn,191,
carfare,992,
carfare's,658,
cargo,252,
cargo's,548,
cargoes,873,
cargos,388,
caribou,209,
caribou's,98,
caribous,26,
caricature,582,
caricature's,540,
caricatured,932,
caricatures,771,
caricaturing,805,
caricaturist,599,
caricaturist's,104,
caricaturists,804,
caries,973,
caries's,360,
carillon,936,
carillon's,980,
carillons,80,
caring,348,
caring's,198,
carjack,152,
carjacked,28,
carjacker,788,
carjacker's,452,
carjackers,397,
carjacking,920,
carjacking's,955,
carjackings,497,
carjacks,173,
carmine,526,
carmine's,728,
carmines,467,
carnage,713,
carnage's,950,
carnal,560,
carnally,789,
carnation,668,
carnation's,44,
carnations,60,
carnelian,865,
carnelian's,265,
carnelians,246,
carnival,300,
carnival's,739,
carnivals,236,
carnivore,500,
carnivore's,912,
carnivores,940,
carnivorous,723,
carol,766,
carol's,651,
caroled,93,
caroler,525,
caroler's,46,
carolers,979,
caroling,511,
carolled,287,
caroller,472,
caroller's,103,
carollers,46,
carolling,798,
carols,775,
carom,50,
carom's,153,
caromed,512,
caroming,850,
caroms,533,
carotid,136,
carotid's,95,
carotids,356,
carousal,792,
carousal's,216,
carousals,66,
carouse,405,
carouse's,986,
caroused,884,
carousel,979,
carousel's,88,
carousels,152,
carouser,979,
carouser's,88,
carousers,152,
carouses,172,
carousing,557,
carp,312,
carp's,35,
carpal,697,
carpal's,792,
carpals,891,
carped,442,
carpel,112,
carpel's,551,
carpels,405,
carpenter,449,
carpenter's,180,
carpentered,908,
carpentering,473,
carpenters,98,
carpentry,633,
carpentry's,287,
carpet,80,
carpet's,621,
carpetbag,540,
carpetbag's,947,
carpetbagged,201,
carpetbagger,74,
carpetbagger's,691,
carpetbaggers,898,
carpetbagging,477,
carpetbags,342,
carpeted,187,
carpeting,292,
carpeting's,410,
carpets,898,
carpi,358,
carping,26,
carport,969,
carport's,655,
carports,797,
carps,608,
carpus,35,
carpus's,605,
carrel,269,
carrel's,979,
carrels,901,
carriage,980,
carriage's,29,
carriages,699,
carriageway,202,
carried,93,
carrier,525,
carrier's,46,
carriers,979,
carries,405,
carrion,110,
carrion's,376,
carrot,541,
carrot's,797,
carrots,988,
carrousel,648,
carrousel's,534,
carrousels,537,
carry,865,
carry's,410,
carryall,362,
carryall's,669,
carryalls,668,
carrying,907,
carryout,256,
cars,562,
carsick,770,
carsickness,970,
carsickness's,984,
cart,440,
cart's,986,
carted,721,
cartel,629,
cartel's,661,
cartels,808,
cartilage,769,
cartilage's,746,
cartilages,721,
cartilaginous,599,
carting,172,
cartographer,246,
cartographer's,26,
cartographers,951,
cartography,490,
cartography's,843,
carton,90,
carton's,796,
cartons,167,
cartoon,506,
cartoon's,374,
cartooned,913,
cartooning,988,
cartoonist,949,
cartoonist's,489,
cartoonists,463,
cartoons,396,
cartridge,628,
cartridge's,560,
cartridges,616,
carts,900,
cartwheel,312,
cartwheel's,394,
cartwheeled,69,
cartwheeling,990,
cartwheels,833,
carve,174,
carved,214,
carver,812,
carver's,345,
carvers,422,
carves,660,
carving,8,
carving's,256,
carvings,64,
caryatid,262,
caryatid's,475,
caryatides,602,
caryatids,972,
cascade,473,
cascade's,52,
cascaded,940,
cascades,132,
cascading,372,
case,327,
case's,229,
cased,600,
casein,640,
casein's,697,
caseload,610,
caseload's,706,
caseloads,633,
casement,762,
casement's,976,
casements,751,
cases,384,
casework,770,
casework's,53,
caseworker,342,
caseworker's,681,
caseworkers,106,
cash,701,
cash's,80,
cashed,72,
cashes,58,
cashew,960,
cashew's,913,
cashews,907,
cashier,537,
cashier's,701,
cashiered,439,
cashiering,893,
cashiers,793,
cashing,413,
cashmere,481,
cashmere's,466,
casing,416,
casing's,241,
casings,783,
casino,13,
casino's,237,
casinos,520,
cask,200,
cask's,921,
casket,141,
casket's,844,
caskets,250,
casks,59,
cassava,67,
cassava's,821,
cassavas,49,
casserole,856,
casserole's,820,
casseroled,334,
casseroles,642,
casseroling,521,
cassette,164,
cassette's,986,
cassettes,429,
cassia,500,
cassia's,628,
cassias,893,
cassino,520,
cassino's,600,
cassinos,115,
cassock,42,
cassock's,554,
cassocks,499,
cast,875,
cast's,710,
castanet,158,
castanet's,990,
castanets,433,
castaway,404,
castaway's,178,
castaways,420,
caste,731,
caste's,681,
caster,276,
caster's,221,
casters,744,
castes,202,
castigate,616,
castigated,25,
castigates,336,
castigating,782,
castigation,930,
castigation's,170,
castigator,447,
castigator's,30,
castigators,669,
casting,352,
casting's,660,
castings,674,
castle,276,
castle's,221,
castled,780,
castles,744,
castling,683,
castoff,929,
castoff's,473,
castoffs,364,
castor,250,
castor's,532,
castors,130,
castrate,564,
castrated,972,
castrates,876,
castrating,236,
castration,489,
castration's,438,
castrations,114,
casts,583,
casual,872,
casual's,325,
casually,837,
casualness,864,
casualness's,317,
casuals,77,
casualties,901,
casualty,494,
casualty's,165,
casuist,130,
casuist's,696,
casuistry,688,
casuistry's,467,
